"HAR","Harman International Industries",125.84,-0.56,"-0.44%"
"HAS","Hasbro, Inc.",72.00,+0.03,"+0.04%"
"HBAN","Huntington Bancshares Incorpora",11.19,-0.04,"-0.36%"
"HCBK","Hudson City Bancorp, Inc.",9.49,-0.01,"-0.11%"
"HCN","Health Care REIT, Inc. Common S",71.65,+0.50,"+0.70%"
"HCP","HCP, Inc. Common Stock",39.6724,+0.4124,"+1.0504%"
"HD","Home Depot, Inc. (The) Common S",112.41,+0.47,"+0.42%"
"HES","Hess Corporation Common Stock",68.97,-0.44,"-0.63%"
"HIG","Hartford Financial Services Gro",41.5425,-0.0775,"-0.1862%"
"HNZ",N/A,N/A,N/A,N/A
"HOG","Harley-Davidson, Inc. Common St",55.00,+0.39,"+0.71%"
"HON","Honeywell International Inc. Co",106.74,+0.30,"+0.28%"
"HOT","Starwood Hotels & Resorts World",84.845,-0.075,"-0.088%"
"HP","Helmerich & Payne, Inc. Common ",73.17,-1.11,"-1.49%"
"HPQ","Hewlett-Packard Company Common ",33.57,-0.13,"-0.39%"
"HRB","H&R Block, Inc. Common Stock",31.95,-0.08,"-0.25%"
"HRL","Hormel Foods Corporation Common",56.77,+0.05,"+0.09%"
"HRS","Harris Corporation Common Stock",78.90,+0.15,"+0.19%"
"HSP","Hospira Inc",88.1806,+0.0006,"+0.0007%"
"HST","Host Hotels & Resorts, Inc. Com",20.44,+0.04,"+0.20%"
"HSY","The Hershey Company Common Stoc",95.87,-0.25,"-0.26%"
"HUM","Humana Inc. Common Stock",174.63,+0.38,"+0.22%"
"IBM","International Business Machines",174.025,-0.025,"-0.014%"
"ICE","Intercontinental Exchange Inc. ",240.51,+0.00,"+0.00%"
"IFF","Internationa Flavors & Fragranc",114.935,-0.115,"-0.100%"
"IGT","International Game Technology O",18.65,+0.37,"+2.02%"
"INTC","Intel Corporation",32.93,-0.04,"-0.12%"
"INTU","Intuit Inc.",103.18,-0.64,"-0.62%"
"IP","International Paper Company Com",53.325,-0.295,"-0.550%"
"IPG","Interpublic Group of Companies,",21.21,+0.07,"+0.33%"
"IR","Ingersoll-Rand plc (Ireland)",70.35,+0.17,"+0.24%"
"IRM","Iron Mountain Incorporated (Del",36.84,+0.26,"+0.71%"
"ISRG","Intuitive Surgical, Inc.",503.10,+0.75,"+0.15%"
"ITW","Illinois Tool Works Inc. Common",97.49,+0.03,"+0.03%"
"IVZ","Invesco Ltd Common Stock",40.85,-0.14,"-0.34%"
"JBL","Jabil Circuit, Inc. Common Stoc",24.13,-0.11,"-0.45%"
"JCI","Johnson Controls, Inc. Common S",50.65,+0.20,"+0.40%"
"JCP","J.C. Penney Company, Inc. Holdi",8.35,+0.31,"+3.86%"
"JDSU","JDS Uniphase Corporation",12.65,+0.00,"+0.00%"
"JEC","Jacobs Engineering Group Inc. C",43.97,-0.32,"-0.72%"
"JNJ","Johnson & Johnson Common Stock",102.22,+0.39,"+0.38%"
"JNPR","Juniper Networks, Inc. Common S",27.27,-0.17,"-0.62%"
"JOY","Joy Global Inc. Common Stock",42.60,-0.78,"-1.80%"
"JPM","JP Morgan Chase & Co. Common St",65.76,-0.29,"-0.44%"
"JWN","Nordstrom, Inc. Common Stock",74.74,+0.59,"+0.80%"
"K","Kellogg Company Common Stock",64.95,+0.37,"+0.57%"
"KEY","KeyCorp Common Stock",14.79,-0.14,"-0.94%"
